"gene_id","GEL_AT_immature_top_leaf_R1","GEL_AU_immature_top_leaf_R2","GEL_AV_immature_top_leaf_R3","GEL_AW_mature_middle_leaf_R1","GEL_AX_mature_middle_leaf_R2","GEL_AY_mature_middle_leaf_R3","GEL_AZ_mature_bottom_leaf_R1","GEL_BA_mature_bottom_leaf_R2","GEL_BB_mature_bottom_leaf_R3","GEL_BC_immature_top_stem_R1","GEL_BD_immature_top_stem_R2","GEL_BE_immature_top_stem_R3","GEL_BI_primary_root_R1","GEL_BJ_primary_root_R2","GEL_BK_primary_root_R3","GEL_BL_secondary_root_R1","GEL_BM_secondary_root_R2","GEL_BN_secondary_root_R3"
"Gelse.v1.S121460.1",0,0,0,0,0,0.0424376,0,0,0,0,0.0230792,0,0,0,0,0,0,0
"Gelse.v1.S067470.1",6.50982,3.96809,6.93368,6.24835,5.38649,7.11881,7.4997,7.22568,7.90129,6.62819,7.53328,4.56655,5.27728,9.0596,7.32241,4.80026,11.9383,7.29636
"Gelse.v1.S241190.1",73.4668,95.7371,80.8211,64.6619,67.81,61.8068,35.23,30.7448,38.9157,101.292,69.4384,112.568,98.8261,78.4893,85.1904,133.368,81.4586,111.351
"Gelse.v1.S050420.2",0.0923621,0.514891,0.0434507,0,0,0,0,0,0,0.739432,0.810691,0.0732577,0,0,0.0665382,0,0,0
"Gelse.v1.S114530.1",28.2945,15.9437,27.8739,26.1266,21.8412,26.0834,17.6474,24.4857,27.0136,30.7718,30.6106,30.3501,20.9086,19.3704,28.5071,22.9953,21.9814,31.3846
"Gelse.v1.S089940.1",4.89749,3.09896,4.39206,4.52965,3.79064,3.58174,5.55085,3.97266,3.33548,1.59035,2.20871,1.71785,0.0477898,0,0.159734,0.205444,0,0
"Gelse.v1.S057060.1",33.659,9.33291,24.3428,39.8781,43.3903,49.607,50.5164,43.3492,54.5318,43.3846,44.0827,25.6133,31.0138,44.3518,43.5144,30.7355,40.0221,38.1542
"Gelse.v1.S106900.1",64.1164,117.861,37.1191,130.262,160.385,242.129,165.83,114.802,169.533,72.1176,56.179,66.7976,18.958,22.7334,10.1479,10.0192,16.1786,5.16439
"Gelse.v1.S010060.2",34.361,17.2725,29.153,30.6827,27.7486,36.3317,33.5404,37.5205,38.1476,43.6849,50.9203,31.0695,35.7001,42.2946,34.617,34.0511,38.2342,39.5961
"Gelse.v1.S137840.1",0,0,0,0.0328551,0,0,0,0,0,0.0334694,0,0,0,0,0,0,0,0
"Gelse.v1.S175720.2",19.1694,10.3917,15.5286,22.2828,13.9681,22.0584,12.4562,18.2809,17.2988,28.9057,22.7431,16.9489,14.9053,15.6376,16.5025,15.4952,14.829,16.7855
"Gelse.v1.S059000.2",13.1033,4.62921,13.9555,9.42701,8.33421,10.3988,9.68433,8.85956,8.89613,11.6845,16.1543,10.7461,9.73038,11.183,4.4847,9.3511,11.9473,9.02656
"Gelse.v1.S031180.1",50.0089,37.8296,53.9961,44.3851,41.023,51.7387,40.6254,43.99,39.0313,62.4194,68.125,51.5078,60.0186,59.5503,56.8713,61.6637,57.2103,67.9833
"Gelse.v1.S214440.1",11.5363,3.37599,28.1482,0.91337,0.635198,0.891269,0.177139,0.219488,0.505233,25.2316,26.7462,9.13206,17.4233,12.7542,10.693,21.2506,6.65638,15.9317
"Gelse.v1.S283030.1",0.423669,0.0334631,0.123812,0.32632100000000003,0.312637,0.200964,0.193415,0.188057,0.285326,0.0347364,9.89035e-4,0.00116891,0,0,0,0,0,0.00806491
"Gelse.v1.S102320.1",4.69482,2.5377,4.82926,3.68192,3.31748,4.95259,2.84433,4.27851,4.76967,8.06019,8.02371,10.4975,12.8013,13.1835,13.2667,11.1633,11.8635,11.7353
"Gelse.v1.S204650.1",138.956,228.158,123.88,206.402,207.416,212.367,196.133,164.921,160.106,179.043,115.697,155.413,293.282,202.96,238.431,232.365,188.2,169.369
"Gelse.v1.S184930.1",5.90811,5.52473,5.35668,9.88448,4.49777,6.08892,6.10846,6.52158,8.58118,7.81527,8.2079,4.43936,2.57469,6.6707,1.98587,5.17491,2.85157,3.00337
"Gelse.v1.S139090.3",20.8474,64.1045,27.6259,16.3954,18.2577,21.4699,22.4285,17.6203,20.3573,22.1259,26.3693,22.796,23.2323,24.2173,28.8283,20.4043,25.3802,24.4243
"Gelse.v1.S230920.1",75.9399,77.2392,116.069,85.3812,165.364,111.23,264.053,280.196,231.453,70.1649,109.55,120.946,17.8212,11.6485,18.4949,11.8692,6.70416,13.7691
"Gelse.v1.S034210.1",20.7051,13.8259,26.0055,19.576,18.4311,27.7618,24.0789,23.7915,23.0528,38.0924,48.3985,29.035,24.7426,32.226,23.3235,22.7341,36.8738,28.7449
"Gelse.v1.S245540.2",10.5147,4.27756,10.1288,7.4936,7.99095,9.95296,7.00869,7.79225,9.6779,13.5489,14.8191,9.79181,13.8848,20.1391,8.5621,11.2426,22.3886,12.0173
"Gelse.v1.S248210.1",47.6743,39.3463,37.5552,61.4628,69.0908,68.5171,93.8078,89.7612,106.738,37.2089,40.9915,34.3576,32.4149,35.7816,49.5085,31.1588,41.524,35.1906
"Gelse.v1.S191840.7",22.3397,15.1241,25.6633,15.4753,16.2682,20.0334,7.46088,2.56498,4.12972,32.4154,13.7654,21.8792,11.3098,8.26642,5.02287,12.5371,6.79978,8.46283
"Gelse.v1.S183700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504425,0.42993
"Gelse.v1.S163900.1",16.5652,5.64772,19.3437,11.0274,9.22906,11.9092,12.3774,9.59174,10.4921,22.5327,22.6601,16.6327,15.4758,13.9472,7.43891,14.8342,12.2911,11.4648
"Gelse.v1.S223570.1",2.77108,0,0,0,0,0,0,0,0,0,0,0.986499,0,0,0,0.280454,0,0
"Gelse.v1.S054390.1",25.7411,24.1498,26.5926,20.7314,19.0752,17.9779,21.5753,18.2091,16.0098,28.234,28.6516,32.9578,29.8269,25.0467,26.7397,30.2445,22.6263,27.8013
"Gelse.v1.S087160.1",84.265,73.6553,58.7461,99.5963,86.8344,103.066,89.0667,143.964,110.914,86.9886,82.4167,104.114,196.822,202.842,239.367,196.699,277.286,242.882
"Gelse.v1.S138920.1",24.6763,16.7629,22.55,23.4479,18.2865,21.8625,19.8812,17.4999,18.3417,27.1088,26.3485,24.3913,21.4059,20.1059,15.5075,19.6893,19.4869,18.2682
"Gelse.v1.S170530.1",123.578,84.1808,152.498,110.648,116.135,120.565,131.334,108.713,106.306,165.82,188.101,154.315,176.325,204.849,168.731,150.296,241.425,180.567
"Gelse.v1.S018840.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563315,0,0
"Gelse.v1.S237020.2",48.078,26.5113,34.2911,35.3672,28.4887,21.3817,23.9649,19.2532,10.9928,9.49262,13.1546,14.4659,12.1496,7.96558,3.29409,4.72463,5.8528,2.12768
"Gelse.v1.S000540.1",0.359157,0.0643544,3.47865,0,0,0,0,0,0,1.13242,0.15105,13.3543,1.81515,0.460898,1.27746,4.09208,0.461887,2.46536
"Gelse.v1.S042030.1",0.146417,0.0350685,0.213988,0.0219909,0.15995500000000001,0.287728,0.289873,0.463468,0.48987000000000003,2.41146,0.666405,3.54345,3.71334,6.25794,3.81171,2.62093,6.38231,2.8611
"Gelse.v1.S081870.1",5.6905,3.13625,5.1441,4.93103,5.29039,5.99896,7.58707,6.42373,6.44511,4.46651,6.47376,4.53137,3.40353,4.36342,2.15013,2.78124,5.45558,3.40191
"Gelse.v1.S070600.1",0.145644,0.0705911,0.0980401,0.136494,0.0591445,0.0515295,0.0295083,0.114776,0.148577,1.58367,3.35174,0.216923,18.6626,17.8621,19.409300000000002,22.9865,22.6914,24.5144
"Gelse.v1.S045300.1",0.146982,0.354454,0.370015,0.526866,0.311578,0.547656,0.138245,0.170587,0.0875262,0.207701,0.544445,0.410152,1.47437,0.980901,2.27974,2.41593,1.22932,3.04597
"Gelse.v1.S032630.1",17.9271,28.9774,28.129,21.9958,30.7368,29.8059,46.1008,50.7945,45.8326,13.4029,19.393,23.9227,5.03949,5.51952,7.96948,2.99198,12.3539,6.60681
"Gelse.v1.S054360.1",30.9988,21.9359,33.8234,23.7059,24.7159,27.8065,25.5682,20.6551,19.887,44.123,46.2819,44.9795,36.1583,38.5006,24.7535,37.9593,38.6746,36.382
"Gelse.v1.S160610.1",0.134338,0.219624,0.188923,0,0,0.0565559,0,0,0,0.0562613,0.619018,0.265026,0.573375,0.437507,0.815237,1.2974,0.795255,0.989568
"Gelse.v1.S177820.1",1.38415,0.766238,0.407157,4.23196,4.3731,8.3279,7.12166,9.56283,8.77578,5.4357,5.27689,5.32142,1.45746,1.71371,1.06078,0.240254,1.40745,0.522209
"Gelse.v1.S177150.1",8.69212,5.62023,9.86226,10.9914,12.4155,15.5822,13.2822,11.4933,17.5825,10.335,14.0114,12.6654,18.8453,18.8413,18.17,15.4677,20.5183,16.8101
"Gelse.v1.S169360.1",148.412,150.363,133.64,145.623,141.863,142.368,152.829,126.062,137.848,151.942,163.686,126.191,190.95,129.126,171.758,152.347,108.387,142.494
"Gelse.v1.S168000.1",83.0854,75.8229,100.052,67.462,62.2107,67.4855,48.0936,39.8785,39.9865,96.6895,89.7484,111.236,121.255,95.8067,69.6455,130.006,99.9162,100.495
"Gelse.v1.S179070.1",0.0829219,0.204615,0.11749,0.39423,0.496967,0.196444,1.11389,0.234586,0.426599,0.49267,1.19071,0.562465,3.49663,2.52832,3.03434,1.9307,4.50573,4.5218
"Gelse.v1.S084210.1",11.8193,5.55857,12.3428,6.61752,6.43123,4.98471,5.12265,4.60528,4.93058,16.1814,12.6391,15.262,12.6221,11.4437,10.0555,13.3458,10.3421,11.9124
"Gelse.v1.S007520.2",209.103,346.302,206.251,238.899,144.98,72.094,106.985,58.2875,54.6455,23.9834,26.0417,23.6247,27.9987,58.4825,35.5424,41.7337,87.5452,53.7479
"Gelse.v1.S226110.2",5.65414,2.95458,5.44205,4.31053,5.17043,5.71021,2.28972,1.79153,2.89371,7.76881,6.57725,6.06287,3.17096,1.60419,1.83988,3.99794,2.24113,2.34927
"Gelse.v1.S005350.1",82.4001,135.371,82.7013,20.9616,14.2124,5.06298,2.81324,1.79669,6.39905,46.5607,32.4496,31.2589,23.8292,9.12224,6.56898,10.8901,3.78665,4.94476
"Gelse.v1.S139620.3",126.236,73.6175,114.514,101.621,93.7359,112.804,103.802,97.5491,113.412,190.196,200.537,130.224,131.756,158.298,152.59,121.25,152.683,138.638
"Gelse.v1.S225560.1",0,0,0,0,0,0,0,0,0,0,0,0,0.676494,0,0,2.27348,1.43096,2.75845
"Gelse.v1.S170640.6",20.2894,10.0336,21.9694,17.6615,14.3979,15.4202,16.3308,14.032,14.382,17.8582,20.0864,14.3453,12.3345,14.8919,12.2919,14.4949,16.4219,15.2568
"Gelse.v1.S150640.1",26.9325,10.6799,21.0429,19.7109,15.2606,31.4906,15.8634,31.0112,28.6245,48.3068,71.8568,37.3646,31.8884,31.433,38.6171,20.7022,26.6242,27.8066
"Gelse.v1.S066090.1",0,0,0.062248,0,0,0.0847988,0,0,0,0.0472079,0,0.110843,1.87255,0.0274065,0.741369,2.54351,0.933909,2.80006
"Gelse.v1.S149000.1",0.572107,0,0.542337,3.86658,1.2445600000000001,1.41891,10.147,0.506096,6.38858,0.422123,1.32522,0,0,0,0,0,0,0
"Gelse.v1.S095700.1",12.419,4.67463,9.79574,11.9247,10.4624,11.5602,13.4451,12.0212,12.2043,4.80887,5.32022,5.12778,3.32126,3.59904,2.35984,4.90056,4.15431,3.50116
"Gelse.v1.S142600.7",51.5689,37.8283,68.1248,33.9742,35.0211,34.5803,46.3722,44.1587,41.2193,78.3369,106.989,72.1797,59.3298,57.4534,38.083,39.5002,44.1199,39.5379
"Gelse.v1.S050070.1",33.705,34.6707,37.829,38.8819,36.5626,51.3452,49.15,61.8733,49.135,36.368,52.2347,37.0418,64.2791,83.8754,77.23,50.0125,78.2241,63.2956
"Gelse.v1.S238230.1",0,0.571644,0,1.4174,0,2.27383,0.798335,0,3.10977,0,2.32533,0,2.32105,3.68658,0,0,0.93998,3.26736
"Gelse.v1.S092340.1",186.129,477.502,239.181,172.961,169.803,154.529,138.972,101.56,90.9984,222.117,187.223,224.858,287.184,227.36,280.226,340.904,230.327,248.338
"Gelse.v1.S010140.1",50.182,36.4068,62.2062,24.4676,15.2703,7.45299,9.90484,9.18623,5.77392,59.9682,61.9061,66.8893,27.2777,20.6437,24.9623,29.6137,31.0033,31.5633
"Gelse.v1.S165300.1",0.258499,0.679934,0.805136,1.21905,1.12122,1.04397,0.315819,0.877539,0.553833,1.4898,1.2446,1.19498,11.1309,2.93046,9.63582,16.3004,11.9237,33.1893
"Gelse.v1.S063760.1",9.03724,14.2362,12.2626,2.90634,1.22629,1.27429,0.315499,0.0765239,0.519839,10.6198,11.7152,7.75082,9.01893,7.74536,7.9617000000000004,10.9477,7.38127,11.4193
"Gelse.v1.S219030.1",5954.89,5550.99,3505.67,5870.67,1149.56,510.732,12.8029,111.441,135.687,1753.65,1405.55,2870.59,3.46906,1.50332,2.32258,3.33552,0.238914,2.17923
"Gelse.v1.S131480.1",44.9747,27.9966,58.1431,18.5038,18.6557,42.8918,23.0389,26.4717,10.9526,59.2518,75.4375,46.564,55.8033,43.7355,59.8704,56.9129,47.8585,48.2938
"Gelse.v1.S168140.1",44.2894,61.8974,53.7959,51.8547,44.4767,58.4686,36.999,47.4486,46.2896,45.2234,40.5221,47.4212,32.7687,29.3046,32.9198,29.6117,28.1462,32.6908
"Gelse.v1.S026910.1",74.9503,41.4067,55.6797,83.9041,84.9164,90.0437,121.738,108.492,99.5621,27.839,29.7529,26.4366,16.8721,16.9527,18.5291,16.8654,17.0346,14.9037
"Gelse.v1.S127590.7",18.036,7.45205,16.7666,13.8873,11.3168,12.004,10.6245,12.4209,11.3028,30.93,28.063,27.3367,21.4276,27.3226,15.2857,21.2904,23.0812,23.8259
"Gelse.v1.S157380.1",35.3975,24.5414,36.446,38.7945,28.5926,38.7616,35.6556,19.3379,17.7109,41.6387,31.8029,37.573,25.6915,26.7172,31.6979,29.947,32.5801,31.4132
"Gelse.v1.S153730.1",20.5033,6.99752,20.4838,16.7797,17.6606,18.5244,19.5471,19.2221,19.7893,26.7991,31.0412,14.896,17.8609,27.5737,14.7981,16.8992,28.916,19.3723
"Gelse.v1.S143460.1",11.5734,18.7302,14.306,5.8206,5.06504,3.92366,1.9672,1.86818,2.44137,24.3326,14.978,21.548,26.5312,23.1155,22.3396,25.2047,21.3859,18.2182
"Gelse.v1.S017330.1",24.219,19.3652,23.3554,20.4369,26.8374,29.6306,14.0529,16.8641,19.9018,34.2217,30.3362,37.0856,32.4188,27.4739,24.154,39.287,25.2828,30.6739
"Gelse.v1.S184520.1",0,0,0.588261,0,0.675474,0,0,0,0,5.68636,0.575095,2.26237,0,1.22748,0,0.285985,0.659717,0.280928
"Gelse.v1.S235120.1",0,0,0,0,0,0,0,0,0,0,0,0,0.681732,0.793512,1.39642,0.246134,0.575512,1.39321
"Gelse.v1.S183340.1",77.0622,110.894,35.9232,140.7,276.475,362.461,147.554,139.655,155.383,32.4439,38.9435,19.0305,27.5042,78.6408,41.7859,22.0105,82.5033,37.5952
"Gelse.v1.S221760.1",16.9224,41.5552,7.38545,59.6769,106.322,132.719,51.8768,31.2552,45.6245,18.6782,14.3458,30.4995,23.2721,37.0454,29.3612,25.2886,27.3623,23.2492
"Gelse.v1.S250500.2",2.37936,2.85119,4.00507,2.03246,4.55003,5.58103,3.06209,3.2448,1.92166,0.703988,1.72924,0.34367,2.00454,4.97476,2.62448,2.16725,5.02228,3.38392
"Gelse.v1.S236370.1",0,0,0,0,0,0,0,0,0,0,0,0,1.3429,0,0,0,0,0
"Gelse.v1.S010600.1",78.0274,57.3332,75.6784,79.0977,88.0754,106.853,118.028,131.85,112.776,129.487,173.829,133.465,134.973,118.173,98.0965,117.369,110.508,116.906
"Gelse.v1.S269430.1",0.169929,0.097833,0.040125,0.649861,0.350021,0.182938,0.500432,0.295834,0.39901,0.360525,0.19677,0.559302,12.8055,21.4448,24.2642,12.3823,29.83,21.7104
"Gelse.v1.S046190.4",47.9558,32.3822,44.7948,49.2473,53.087,78.4041,50.5798,54.3322,62.816,41.8462,45.2881,39.2754,46.8934,53.1679,49.4951,44.7652,55.9166,46.6649
"Gelse.v1.S083650.1",0.106899,0.0984697,0.141351,0,0,0,0,0,0,0.181432,0.0792205,0.0852929,0.0373571,0.0893338,0.29573,0.11945,0.677044,0.320161
"Gelse.v1.S101840.1",40.1879,22.2428,43.033,38.5879,38.3808,55.4831,39.3195,44.3131,49.5122,56.1552,58.8505,71.3665,49.6994,53.2356,35.4299,44.3615,52.7096,49.4014
"Gelse.v1.S278080.1",0.143,0,0.00101188,0.0311518,0,0,0.110747,3.36546e-7,0.00390285,1.0577e-10,1.13691e-9,0,0,0.0092134,0,0,0.0545045,0.00200294
"Gelse.v1.S229070.1",0,0,0.0438187,0.0772661,0.345843,0.198065,0,0,0,0.15698,0.25818,0,2.49067,3.6069,4.66307,2.62775,6.10624,5.61636
"Gelse.v1.S249450.1",0.373798,0.189007,0.0813798,1.42787,1.00963,4.04615,3.91157,3.3788299999999998,6.05012,0.413951,0.532303,0.549636,13.1888,1.69892,15.3585,22.6066,13.4706,42.4355
"Gelse.v1.S003650.1",0.1433,0.148181,0.406093,0.23696,0.18405,0.141101,0,0.0712784,0.0549542,0.503926,0.474137,0.179711,1.96826,0.136932,1.41638,4.44263,0.916789,4.88736
"Gelse.v1.S073310.1",0,0,0,0,0,0.0349952,0,0,0,0,0,0,0.0354918,0,0.0888751,0,0,0
"Gelse.v1.S203610.1",0,0,0,0,0,0,0,0,0,0,0,0,4.80739,7.9627,8.70238,9.1036,9.21744,11.4202
"Gelse.v1.S120870.3",54.9433,25.5657,50.4869,42.0914,32.2933,35.8855,36.6784,28.1064,37.3894,44.8291,53.7912,52.8805,27.2879,30.3041,26.8673,33.0149,36.8126,35.3898
"Gelse.v1.S286610.1",7.7183,3.71444,1.83839,3.40958,3.93566,3.65696,1.72818,5.22235,14.104,0.960953,2.06272,0.290633,0.789384,0.514378,0.576565,0.577452,0.718248,0.400844
"Gelse.v1.S082430.1",10.9244,13.3704,13.3967,12.1637,12.0472,11.417,21.544,12.9023,12.5757,18.7546,14.1411,21.6229,28.2153,22.1202,19.3741,26.183,28.3208,18.4953
"Gelse.v1.S173910.1",0.905968,1.03788,0.282469,0.680097,2.05893,1.56906,0.605459,0.241968,0.277603,0.245391,0.496496,0.296504,2.91271,3.63641,3.51674,2.57686,4.86204,3.19235
"Gelse.v1.S207350.1",73.081,52.309,73.8359,62.493,60.3603,65.4673,67.1779,63.5155,57.6215,97.3192,76.7129,84.2857,82.9929,88.5538,77.075,99.2836,97.9275,98.3232
"Gelse.v1.S064840.1",17.8091,6.22884,15.8272,14.6051,11.5454,12.5144,10.2013,8.77323,12.4109,29.3885,29.9121,24.5876,25.9481,31.2449,13.3763,24.2084,25.2829,25.0803
"Gelse.v1.S091060.1",46.9353,21.2316,46.9999,34.185,31.819,25.4583,43.2537,33.2158,32.4036,13.8165,14.8828,18.8755,6.34198,4.91671,5.21099,2.87353,2.3938,3.40542
"Gelse.v1.S097100.1",83.7832,392.312,832.572,58.6572,193.797,400.682,0.64149,6.13491,9.70086,413.036,328.286,447.611,1483.9,1677.46,995.009,847.787,711.609,751.779
"Gelse.v1.S008070.1",2.67663,0.720814,5.26042,0.475833,0.106432,0.568792,0.354739,0.041603,0.126789,5.87817,6.62295,1.25054,1.89525,0.432854,0.997904,1.10485,0.465915,0.576123
"Gelse.v1.S285560.1",0.0981289,0,0.0170602,0.0542227,0.0546836,0.106191,0,0.057507,0.30892,0,0.00713564,0,0,0,0,0,0,0
"Gelse.v1.S186620.1",31.842,19.8818,32.0434,22.3887,21.3866,25.8463,23.9253,21.9631,22.1439,38.9722,39.3803,33.0066,31.9705,34.4123,21.685,32.8785,33.8559,31.7276
"Gelse.v1.S232080.1",125.67,56.5731,129.471,80.4569,69.1743,70.9584,60.7502,55.734,58.2507,120.113,117.663,109.64,89.1389,71.9372,56.2995,103.924,76.1751,79.9429
"Gelse.v1.S124080.1",0,0,0,0,0,0,0,0,0,0,0,0,0.442504,0.140781,0.739649,2.85458,1.67095,2.75378
"Gelse.v1.S245130.1",10.375,3.80242,8.57099,8.18212,8.2781,12.161,8.99436,10.0564,9.58142,13.0392,14.2458,8.52019,11.3605,12.3542,6.54054,10.2042,12.7737,9.73786
"Gelse.v1.S224020.2",26.2671,17.2537,33.8983,13.6689,11.1275,14.0492,8.51575,9.61397,10.711,29.1834,32.0083,33.976,20.398,20.0108,18.3903,20.6099,18.3382,19.8532
"Gelse.v1.S166810.1",26.5339,19.1052,34.4718,16.6328,15.8986,16.8085,22.2533,17.4186,15.5439,60.7456,69.2651,34.4507,30.3901,30.0993,28.0149,23.5207,36.0312,30.3514
"Gelse.v1.S137250.1",0.215988,0.14171,0.203312,0.465615,0.353247,0.184008,0.0803673,0.0751986,0.114818,0.582939,0.519011,0.205721,0.447872,0.106969,0.186954,0.359911,0.327978,0.120353
"Gelse.v1.S115060.1",17.9495,8.41215,17.7039,14.1797,12.772,18.1454,12.3168,12.298400000000001,13.4953,27.0587,30.9288,13.3224,15.5935,23.6014,20.3665,14.593,22.7023,19.3099
"Gelse.v1.S138230.1",25.1547,28.1767,68.8929,9.37765,25.1744,31.307,8.34879,13.9121,15.8268,7.01243,15.4528,52.1386,10.0387,23.5937,13.3772,3.57775,23.6333,13.0337
"Gelse.v1.S027870.1",3.6436,1.38511,4.19778,1.51102,1.47136,2.01214,1.3294,2.47014,2.07505,4.63855,4.98908,4.13329,6.49911,12.604,11.9898,9.30167,20.2379,13.5419
"Gelse.v1.S002110.1",174.797,82.7834,121.284,166.484,133.808,169.684,148.416,134.949,126.03,246.588,278,284.223,151.011,153.089,85.8655,175.216,163.48,138.117
"Gelse.v1.S166480.2",3.82939,1.58619,3.61438,4.74907,6.68128,7.12854,7.60344,8.25749,7.81181,4.73189,5.65172,3.15219,2.83682,3.81687,3.05703,2.26347,4.43469,4.10966
"Gelse.v1.S283060.1",4.96647e-8,1.56362e-10,3.78819e-10,7.78102e-4,0.0125559,9.18897e-4,4.97309e-4,0.00747462,0.00413724,0,0.0065706,8.37296e-9,4.18829e-9,0,0,0,0.00188328,1.08115e-4
"Gelse.v1.S283460.1",2.0351,0.0151839,1.97171,2.20892,0,1.80476,4.33375,1.35775,1.72125,0,0,1.04533,0,0.974101,1.51026,0.706346,1.09177,1.06997
"Gelse.v1.S225880.1",4.10162,4.18985,4.04885,3.71447,7.96293,12.5996,9.4815,5.71788,8.01655,10.5463,2.28308,3.00924,12.4181,15.5709,11.147,13.9543,17.9961,10.2479
"Gelse.v1.S089510.1",0.786057,0.395314,1.08107,0.909176,0.0536527,0.209976,0.0540974,0.0870858,0.128233,4.25342,2.84858,5.11739,2.0176,1.66688,1.98288,2.97341,1.84563,2.73569
"Gelse.v1.S130860.1",32.4187,18.9178,32.5751,31.1468,26.1936,36.4381,36.611,32.5664,34.6718,41.2301,44.8567,35.195,41.2257,46.8027,45.7405,33.5152,57.273,39.3791
"Gelse.v1.S140700.1",57.9694,23.4452,60.7528,51.9061,55.0859,66.2796,61.0988,64.4548,83.0993,86.7744,92.4488,57.4663,42.5273,76.2206,48.7202,42.0398,84.2506,58.8595
"Gelse.v1.S011980.1",42.5091,41.067,46.8982,41.0406,41.217,47.4281,37.971,42.9077,43.6035,58.3435,48.5135,56.0124,59.2866,56.6274,62.8554,62.4741,62.4394,59.7639
"Gelse.v1.S240970.2",4.47852,1.43955,3.8167,4.40848,3.94763,3.96493,7.14744,4.36535,4.5735,0.695673,1.28046,0.589552,0.188202,0.0450263,0.0685648,0.137639,0.0293567,0
"Gelse.v1.S055410.2",8.42156,31.3004,25.1839,7.00889,19.798,26.5617,15.0179,27.4558,19.8677,58.2149,64.4245,25.7276,70.5261,65.4064,73.9918,64.5548,64.133,59.6498
"Gelse.v1.S072230.2",15.6601,11.0619,15.7856,13.0426,13.3768,16.3301,16.1499,12.2985,13.2473,20.7496,20.9263,20.7919,25.2995,27.9931,18.4878,22.7553,30.7914,23.5553
"Gelse.v1.S124860.1",35.2117,64.2429,33.546,41.7052,79.2823,49.4842,52.0533,11.9027,13.9767,106.242,15.3076,28.5884,399.354,396.444,325.545,384.61,520.624,237.725
"Gelse.v1.S241180.2",1.58564,0.507178,2.82593,0.85405,0.828986,0.407706,1.18715,0.170034,0.516107,5.75923,3.69729,14.0326,12.8742,7.60935,3.78016,4.19458,3.59949,3.74486
"Gelse.v1.S166910.1",0.0803465,0.0983044,0.130291,0.00947946,0.258787,0.0496683,0.195838,0.159864,0.144359,0.0390709,0.0425753,0.12852,0.110869,0.16399,0.0587409,0,0.0628623,0.0539041
"Gelse.v1.S209090.1",17.6463,13.7151,30.7082,5.75373,7.2888,7.86455,4.90652,10.1325,9.48071,35.0626,46.9598,31.1859,37.9787,23.9251,39.9968,70.3403,34.3604,75.9873
"Gelse.v1.S213290.2",229.493,716.861,232.89,38.4842,61.1033,5.4437,0.0364803,0.23837,0,709.219,252.273,999.903,39.63,46.1878,49.9217,42.6747,19.4168,42.244
"Gelse.v1.S208400.1",5.32599,6.80981,6.94453,6.29413,7.49317,12.3661,5.74953,5.89362,5.80489,12.8082,24.788,7.84492,12.1684,13.6935,12.3847,11.7856,12.4552,13.1372
"Gelse.v1.S153170.1",1.40549,2.22368,1.09605,0.908634,0.80232,1.75899,1.42059,1.08408,1.57852,2.21443,3.68442,0.856253,1.59326,2.44348,0.4835,1.02602,2.37778,0.989544
"Gelse.v1.S045210.1",4.36871,11.1246,8.95745,0.394505,0.385862,0.0736982,0,0.188245,0.0766444,11.3821,15.1511,9.57855,5.68037,3.89156,5.39748,8.24871,5.3014,9.52028
"Gelse.v1.S236740.1",65.9058,49.3691,68.255,68.1736,67.5455,77.467,88.7689,77.2683,65.9007,62.8666,89.9867,64.6543,35.3308,40.9925,26.3579,32.2248,43.6225,33.2796
"Gelse.v1.S050260.2",20.1482,16.8686,20.0014,19.3425,20.87,16.4438,20.2623,14.544,13.7087,15.9222,17.3031,16.6287,17.9225,14.9633,14.8214,20.6936,15.6359,18.7679
"Gelse.v1.S204260.2",31.377,21.1865,36.3987,20.2903,32.0956,31.3574,22.4547,17.8702,21.4609,36.515,46.7602,32.4977,28.5187,20.5551,38.8727,33.5865,27.0674,36.7039
"Gelse.v1.S208290.2",44.5508,24.691,49.1764,9.96735,2.97663,0.517643,0.148447,0.148965,0.153547,27.9632,22.8449,26.9334,0,0.0239322,0,0,0.015607,0.0401436
"Gelse.v1.S155060.1",5.85806,8.15062,5.3623,6.78201,5.56214,7.93597,4.09154,6.12815,6.89628,36.3213,22.3972,26.91,43.3778,21.7025,20.574,33.7526,14.0095,12.99
"Gelse.v1.S213720.1",10.8633,51.653,15.3432,10.9266,13.1561,13.2426,11.8355,18.7857,15.047,12.0179,21.1336,9.75983,16.4732,18.6243,8.35981,17.2957,20.7771,17.4012
"Gelse.v1.S131450.1",0.422482,0.394976,0.776955,0.294217,0.249741,0.248833,0.230365,0.329042,0.397631,2.90522,2.63632,4.13295,6.34966,4.10466,4.20735,10.93,5.82594,12.5246
"Gelse.v1.S177430.1",0,0.0419677,0.0601764,0,0.094693,0.324552,0,0,0,0,0,0,0.164521,0.627814,1.74259,0.236228,0.414681,0.650445
"Gelse.v1.S039680.2",15.8992,11.3209,17.7232,13.8863,14.3922,16.5647,18.0267,19.1175,19.7623,15.8688,19.5483,13.0205,28.0837,29.9386,21.7649,28.0545,41.7929,30.405
